------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     5  0.000000000000E+00  0.000000000000E+00  1.956111262946E+01

------ Current Surface: Coil-Plasma separation =   1.000000000000E+00 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
     12     5  7.458149441270E-07  7.416598596746E-07  0.000000000000E+00  0.000000000000E+00
     12     4 -1.302342400349E-06 -1.329118524016E-06  0.000000000000E+00  0.000000000000E+00
     12     3  1.426530005554E-06  1.574841923092E-06  0.000000000000E+00  0.000000000000E+00
     12     2  2.432719712715E-06  1.879290312080E-06  0.000000000000E+00  0.000000000000E+00
     12     1 -2.753452661925E-05 -2.609339302086E-05  0.000000000000E+00  0.000000000000E+00
     12     0  1.376484503340E-04  1.341207868993E-04  0.000000000000E+00  0.000000000000E+00
     12    -1 -5.873333210967E-04 -5.641876721277E-04  0.000000000000E+00  0.000000000000E+00
     12    -2  1.170166724422E-03  1.036262979697E-03  0.000000000000E+00  0.000000000000E+00
     12    -3  2.625273097633E-03  2.618064497374E-03  0.000000000000E+00  0.000000000000E+00
     12    -4 -6.712283347618E-03 -6.030746314742E-03  0.000000000000E+00  0.000000000000E+00
     12    -5 -3.013818530295E-03 -3.675574178534E-03  0.000000000000E+00  0.000000000000E+00
     12    -6  5.586789768261E-03  5.158289718370E-03  0.000000000000E+00  0.000000000000E+00
     12    -7 -1.185735108358E-04  1.159257907945E-03  0.000000000000E+00  0.000000000000E+00
     12    -8  1.925006734428E-04  1.441885472227E-04  0.000000000000E+00  0.000000000000E+00
     12    -9 -3.913065637005E-04 -4.765075871916E-04  0.000000000000E+00  0.000000000000E+00
     12   -10 -2.536614659877E-04 -5.465068491706E-04  0.000000000000E+00  0.000000000000E+00
     12   -11 -1.987732863721E-04 -3.257187789224E-04  0.000000000000E+00  0.000000000000E+00
     12   -12 -8.797538730364E-05 -1.972705959624E-04  0.000000000000E+00  0.000000000000E+00
     12   -13 -5.494598992058E-05 -8.730447452776E-05  0.000000000000E+00  0.000000000000E+00
     12   -14 -2.790168023080E-05 -3.865683265678E-05  0.000000000000E+00  0.000000000000E+00
     12   -15 -1.719727357479E-05 -1.239592122802E-05  0.000000000000E+00  0.000000000000E+00
     12   -16 -9.351076020842E-06 -2.819800653008E-06  0.000000000000E+00  0.000000000000E+00
     12   -17 -5.409546147251E-06  8.466175830722E-07  0.000000000000E+00  0.000000000000E+00
     12   -18 -2.923227291330E-06  1.514249471061E-06  0.000000000000E+00  0.000000000000E+00
     12   -19 -1.577512687617E-06  1.313146865592E-06  0.000000000000E+00  0.000000000000E+00
     12   -20 -8.278252126158E-07  9.218406052488E-07  0.000000000000E+00  0.000000000000E+00
     12   -21 -4.176405652336E-07  5.754201615203E-07  0.000000000000E+00  0.000000000000E+00
     12   -22 -2.202991770833E-07  3.256962694267E-07  0.000000000000E+00  0.000000000000E+00
     12   -23 -9.818829019748E-08  1.778724905038E-07  0.000000000000E+00  0.000000000000E+00
     12   -24 -1.997101835012E-08  1.104575239487E-07  0.000000000000E+00  0.000000000000E+00
     13    24 -2.204291992066E-06  3.666832215578E-06  0.000000000000E+00  0.000000000000E+00
     13    23 -2.883039390051E-06  1.405568559712E-06  0.000000000000E+00  0.000000000000E+00
     13    22  4.561464182238E-06 -5.569747596108E-06  0.000000000000E+00  0.000000000000E+00
     13    21  1.439116792388E-06  2.922612124371E-07  0.000000000000E+00  0.000000000000E+00
     13    20 -5.068441531775E-06  5.057431367662E-06  0.000000000000E+00  0.000000000000E+00
     13    19  1.302990431492E-06 -2.336969821603E-06  0.000000000000E+00  0.000000000000E+00
     13    18  2.663148318635E-06 -2.212733948858E-06  0.000000000000E+00  0.000000000000E+00
     13    17 -1.969710056982E-06  2.216595726082E-06  0.000000000000E+00  0.000000000000E+00
     13    16 -2.919325891000E-07  1.893099271093E-08  0.000000000000E+00  0.000000000000E+00
     13    15  8.970145535881E-07 -8.595284758344E-07  0.000000000000E+00  0.000000000000E+00
     13    14 -3.163410030949E-07  3.772019627712E-07  0.000000000000E+00  0.000000000000E+00
     13    13 -1.080345954870E-07  7.540349113789E-08  0.000000000000E+00  0.000000000000E+00
     13    12  1.254090492646E-07 -1.238886218637E-07  0.000000000000E+00  0.000000000000E+00
     13    11 -3.432394866595E-08  3.954632544879E-08  0.000000000000E+00  0.000000000000E+00
     13    10 -9.146934378760E-09  1.262121017073E-09  0.000000000000E+00  0.000000000000E+00
     13     9  1.903220347857E-08  1.828455359573E-09  0.000000000000E+00  0.000000000000E+00
     13     8 -3.816680314026E-08 -2.912977110083E-08  0.000000000000E+00  0.000000000000E+00
     13     7  1.010599270442E-07  9.396747006188E-08  0.000000000000E+00  0.000000000000E+00
     13     6 -2.668229835856E-07 -2.546629777121E-07  0.000000000000E+00  0.000000000000E+00
     13     5  6.639819673660E-07  6.404945685111E-07  0.000000000000E+00  0.000000000000E+00
     13     4 -1.553491742673E-06 -1.514734985236E-06  0.000000000000E+00  0.000000000000E+00
     13     3  3.354583818896E-06  3.313909145163E-06  0.000000000000E+00  0.000000000000E+00
     13     2 -6.056093379864E-06 -6.098439188364E-06  0.000000000000E+00  0.000000000000E+00
     13     1  4.795178753904E-06  5.069106909009E-06  0.000000000000E+00  0.000000000000E+00
     13     0  2.908075099339E-05  2.881964500195E-05  0.000000000000E+00  0.000000000000E+00
     13    -1 -2.484238259093E-04 -2.456803297317E-04  0.000000000000E+00  0.000000000000E+00
     13    -2  1.036727546370E-03  9.742731839243E-04  0.000000000000E+00  0.000000000000E+00
     13    -3 -6.533658848870E-04 -4.710861964932E-04  0.000000000000E+00  0.000000000000E+00
     13    -4 -5.033934089620E-03 -4.831410550527E-03  0.000000000000E+00  0.000000000000E+00
     13    -5  3.184497900828E-03  2.482621570471E-03  0.000000000000E+00  0.000000000000E+00
     13    -6  4.059596655193E-03  4.588885190920E-03  0.000000000000E+00  0.000000000000E+00
     13    -7 -2.567859569815E-03 -1.772723801917E-03  0.000000000000E+00  0.000000000000E+00
     13    -8 -3.110541235824E-04 -1.131218218954E-03  0.000000000000E+00  0.000000000000E+00
     13    -9 -2.521803710867E-04 -5.147807115850E-04  0.000000000000E+00  0.000000000000E+00
     13   -10  5.238548379414E-05 -6.983062170232E-05  0.000000000000E+00  0.000000000000E+00
     13   -11  8.337474429247E-06  1.196495830018E-04  0.000000000000E+00  0.000000000000E+00
     13   -12  5.690585659331E-08  1.258304843999E-04  0.000000000000E+00  0.000000000000E+00
     13   -13 -9.435504728016E-06  1.043854903364E-04  0.000000000000E+00  0.000000000000E+00
     13   -14 -2.110840930545E-06  6.680484881281E-05  0.000000000000E+00  0.000000000000E+00
     13   -15  1.687872766025E-07  4.012583068153E-05  0.000000000000E+00  0.000000000000E+00
     13   -16  2.149090671207E-06  2.140034931758E-05  0.000000000000E+00  0.000000000000E+00
     13   -17  1.885137197934E-06  1.091365624889E-05  0.000000000000E+00  0.000000000000E+00
     13   -18  1.622836353501E-06  4.995051466499E-06  0.000000000000E+00  0.000000000000E+00
     13   -19  1.091091937458E-06  2.129359152809E-06  0.000000000000E+00  0.000000000000E+00
     13   -20  7.278611444867E-07  7.716305466747E-07  0.000000000000E+00  0.000000000000E+00
     13   -21  4.450506497049E-07  2.059834532053E-07  0.000000000000E+00  0.000000000000E+00
     13   -22  2.609255287814E-07 -1.023671448697E-08  0.000000000000E+00  0.000000000000E+00
     13   -23  1.639009498790E-07 -5.497833971998E-08  0.000000000000E+00  0.000000000000E+00
     13   -24  9.204347160082E-08 -5.662452651719E-08  0.000000000000E+00  0.000000000000E+00
     14    24 -3.141075356302E-06  3.172424080806E-06  0.000000000000E+00  0.000000000000E+00
     14    23  9.902176776495E-07 -3.224971257743E-06  0.000000000000E+00  0.000000000000E+00
     14    22  5.291438891929E-06 -4.459740591862E-06  0.000000000000E+00  0.000000000000E+00
     14    21 -3.606119296746E-06  5.408074492565E-06  0.000000000000E+00  0.000000000000E+00
     14    20 -3.909345919465E-06  2.489126938525E-06  0.000000000000E+00  0.000000000000E+00
     14    19  4.935693172062E-06 -5.484185262764E-06  0.000000000000E+00  0.000000000000E+00
     14    18  3.574953550303E-07  6.403354427592E-07  0.000000000000E+00  0.000000000000E+00
     14    17 -3.024229309367E-06  2.842817015282E-06  0.000000000000E+00  0.000000000000E+00
     14    16  1.250132600978E-06 -1.557034009012E-06  0.000000000000E+00  0.000000000000E+00
     14    15  6.522259130650E-07 -4.604221787974E-07  0.000000000000E+00  0.000000000000E+00
     14    14 -7.339172912249E-07  7.427448304093E-07  0.000000000000E+00  0.000000000000E+00
     14    13  1.428595240755E-07 -1.941229669525E-07  0.000000000000E+00  0.000000000000E+00
     14    12  1.202153485525E-07 -1.013729804662E-07  0.000000000000E+00  0.000000000000E+00
     14    11 -8.586072929332E-08  8.491025393026E-08  0.000000000000E+00  0.000000000000E+00
     14    10  1.805557934241E-08 -1.859881939042E-08  0.000000000000E+00  0.000000000000E+00
     14     9  5.306640026709E-09 -4.847132990474E-09  0.000000000000E+00  0.000000000000E+00
     14     8 -1.169689751567E-08 -4.566964461499E-10  0.000000000000E+00  0.000000000000E+00
     14     7  3.573976132122E-08  2.840532177981E-08  0.000000000000E+00  0.000000000000E+00
     14     6 -1.199703410311E-07 -1.100144809769E-07  0.000000000000E+00  0.000000000000E+00
     14     5  3.668752441642E-07  3.454519145370E-07  0.000000000000E+00  0.000000000000E+00
     14     4 -1.031420492118E-06 -9.844264745336E-07  0.000000000000E+00  0.000000000000E+00
     14     3  2.739449195449E-06  2.648183644561E-06  0.000000000000E+00  0.000000000000E+00
     14     2 -6.772613713459E-06 -6.625843092521E-06  0.000000000000E+00  0.000000000000E+00
     14     1  1.449642238300E-05  1.429599713635E-05  0.000000000000E+00  0.000000000000E+00
     14     0 -1.990863684544E-05 -1.919187342375E-05  0.000000000000E+00  0.000000000000E+00
     14    -1 -3.676076034751E-05 -4.052666015811E-05  0.000000000000E+00  0.000000000000E+00
     14    -2  5.113727860815E-04  5.026288840727E-04  0.000000000000E+00  0.000000000000E+00
     14    -3 -1.454940543873E-03 -1.323660164169E-03  0.000000000000E+00  0.000000000000E+00
     14    -4 -1.149836453111E-03 -1.282684946940E-03  0.000000000000E+00  0.000000000000E+00
     14    -5  4.690596647278E-03  4.411720825233E-03  0.000000000000E+00  0.000000000000E+00
     14    -6 -1.153158458424E-04  6.234149985810E-04  0.000000000000E+00  0.000000000000E+00
     14    -7 -2.945575725938E-03 -3.183788136636E-03  0.000000000000E+00  0.000000000000E+00
     14    -8  6.658948591909E-04 -1.664448834878E-04  0.000000000000E+00  0.000000000000E+00
     14    -9 -2.985371611272E-05  3.311856093797E-04  0.000000000000E+00  0.000000000000E+00
     14   -10  1.351393731869E-04  3.392502508672E-04  0.000000000000E+00  0.000000000000E+00
     14   -11  1.049774534221E-04  2.374661614741E-04  0.000000000000E+00  0.000000000000E+00
     14   -12  1.151480226797E-04  1.152949965082E-04  0.000000000000E+00  0.000000000000E+00
     14   -13  8.631658895889E-05  4.069534878115E-05  0.000000000000E+00  0.000000000000E+00
     14   -14  5.223089481057E-05  2.476702988059E-06  0.000000000000E+00  0.000000000000E+00
     14   -15  2.802132016530E-05 -1.133942240562E-05  0.000000000000E+00  0.000000000000E+00
     14   -16  1.416517733068E-05 -1.317125216179E-05  0.000000000000E+00  0.000000000000E+00
     14   -17  6.615581176926E-06 -1.039314734648E-05  0.000000000000E+00  0.000000000000E+00
     14   -18  3.112671447676E-06 -7.135828673863E-06  0.000000000000E+00  0.000000000000E+00
     14   -19  1.281454946108E-06 -4.318344314959E-06  0.000000000000E+00  0.000000000000E+00
     14   -20  5.211039469000E-07 -2.472120198169E-06  0.000000000000E+00  0.000000000000E+00
     14   -21  1.525342091528E-07 -1.309970388193E-06  0.000000000000E+00  0.000000000000E+00
     14   -22  2.245022927977E-08 -6.616454770645E-07  0.000000000000E+00  0.000000000000E+00
     14   -23 -1.789564496157E-08 -2.980122345522E-07  0.000000000000E+00  0.000000000000E+00
     14   -24 -4.328978289551E-08 -1.321061904043E-07  0.000000000000E+00  0.000000000000E+00
     15    24 -1.312166289831E-06 -2.759936430031E-07  0.000000000000E+00  0.000000000000E+00
     15    23  4.201045397228E-06 -5.408294968768E-06  0.000000000000E+00  0.000000000000E+00
     15    22  1.649455405365E-06  9.222025464853E-07  0.000000000000E+00  0.000000000000E+00
     15    21 -7.055324127058E-06  7.277184954371E-06  0.000000000000E+00  0.000000000000E+00
     15    20  1.287372380406E-06 -3.557651790766E-06  0.000000000000E+00  0.000000000000E+00
     15    19  5.933187088517E-06 -5.108380123117E-06  0.000000000000E+00  0.000000000000E+00
     15    18 -3.815312806359E-06  4.761615729976E-06  0.000000000000E+00  0.000000000000E+00
     15    17 -1.853462005400E-06  1.050605804327E-06  0.000000000000E+00  0.000000000000E+00
     15    16  2.840030237726E-06 -2.880698351266E-06  0.000000000000E+00  0.000000000000E+00
     15    15 -5.268804936691E-07  8.235331950223E-07  0.000000000000E+00  0.000000000000E+00
     15    14 -7.927429479145E-07  6.804106099169E-07  0.000000000000E+00  0.000000000000E+00
     15    13  5.267417302703E-07 -5.578402493753E-07  0.000000000000E+00  0.000000000000E+00
     15    12 -2.958739203423E-08  6.678363727915E-08  0.000000000000E+00  0.000000000000E+00
     15    11 -1.051904676293E-07  9.421435778654E-08  0.000000000000E+00  0.000000000000E+00
     15    10  5.526638973937E-08 -5.198789798396E-08  0.000000000000E+00  0.000000000000E+00
     15     9 -1.206990065577E-08  4.994037257192E-09  0.000000000000E+00  0.000000000000E+00
     15     8  3.405680884441E-09  1.081124031232E-08  0.000000000000E+00  0.000000000000E+00
     15     7 -3.295134669030E-09 -1.036948597710E-08  0.000000000000E+00  0.000000000000E+00
     15     6 -1.528958037283E-08 -8.890921426386E-09  0.000000000000E+00  0.000000000000E+00
     15     5  1.058002705092E-07  9.321800129645E-08  0.000000000000E+00  0.000000000000E+00
     15     4 -4.236671263429E-07 -3.922242230778E-07  0.000000000000E+00  0.000000000000E+00
     15     3  1.424921658966E-06  1.350870925881E-06  0.000000000000E+00  0.000000000000E+00
     15     2 -4.372807752097E-06 -4.219377481015E-06  0.000000000000E+00  0.000000000000E+00
     15     1  1.226297670882E-05  1.198863233890E-05  0.000000000000E+00  0.000000000000E+00
     15     0 -2.926497470047E-05 -2.859464988592E-05  0.000000000000E+00  0.000000000000E+00
     15    -1  4.731022221009E-05  4.376276915973E-05  0.000000000000E+00  0.000000000000E+00
     15    -2  1.010310957872E-04  1.116247870374E-04  0.000000000000E+00  0.000000000000E+00
     15    -3 -9.597782304741E-04 -9.231723034775E-04  0.000000000000E+00  0.000000000000E+00
     15    -4  1.106608574552E-03  9.315275524627E-04  0.000000000000E+00  0.000000000000E+00
     15    -5  2.628713704504E-03  2.698138177785E-03  0.000000000000E+00  0.000000000000E+00
     15    -6 -2.745694170194E-03 -2.381081971177E-03  0.000000000000E+00  0.000000000000E+00
     15    -7 -1.345165643262E-03 -1.993809731326E-03  0.000000000000E+00  0.000000000000E+00
     15    -8  1.512310060829E-03  1.386232137691E-03  0.000000000000E+00  0.000000000000E+00
     15    -9  7.974478126588E-05  6.707056251162E-04  0.000000000000E+00  0.000000000000E+00
     15   -10  2.425889997460E-04  1.866872500565E-04  0.000000000000E+00  0.000000000000E+00
     15   -11 -5.713102588114E-06 -4.202837450446E-05  0.000000000000E+00  0.000000000000E+00
     15   -12 -7.987215164367E-05 -1.314682870734E-04  0.000000000000E+00  0.000000000000E+00
     15   -13 -8.731175993850E-05 -1.180543672308E-04  0.000000000000E+00  0.000000000000E+00
     15   -14 -6.612636352647E-05 -7.690533580081E-05  0.000000000000E+00  0.000000000000E+00
     15   -15 -3.912958281492E-05 -4.399625315003E-05  0.000000000000E+00  0.000000000000E+00
     15   -16 -2.269351705539E-05 -2.086540132131E-05  0.000000000000E+00  0.000000000000E+00
     15   -17 -1.247186538897E-05 -8.474794527870E-06  0.000000000000E+00  0.000000000000E+00
     15   -18 -6.790701904115E-06 -2.432191497221E-06  0.000000000000E+00  0.000000000000E+00
     15   -19 -3.706353570903E-06  8.497272868153E-08  0.000000000000E+00  0.000000000000E+00
     15   -20 -1.941227902427E-06  7.863379099063E-07  0.000000000000E+00  0.000000000000E+00
     15   -21 -1.028241237359E-06  8.295923807269E-07  0.000000000000E+00  0.000000000000E+00
     15   -22 -5.140663555418E-07  6.301679104627E-07  0.000000000000E+00  0.000000000000E+00
     15   -23 -2.560277978488E-07  4.286147782341E-07  0.000000000000E+00  0.000000000000E+00
     15   -24 -1.325644089526E-07  2.496826664600E-07  0.000000000000E+00  0.000000000000E+00
     16    24  1.346790931801E-06 -3.269498609991E-06  0.000000000000E+00  0.000000000000E+00
     16    23  3.819910565238E-06 -2.754913409191E-06  0.000000000000E+00  0.000000000000E+00
     16    22 -3.828445307892E-06  6.376351640399E-06  0.000000000000E+00  0.000000000000E+00
     16    21 -5.291881368834E-06  3.055629184518E-06  0.000000000000E+00  0.000000000000E+00
     16    20  7.330072745386E-06 -8.737649636563E-06  0.000000000000E+00  0.000000000000E+00
     16    19  1.944509803723E-06  3.317867134952E-07  0.000000000000E+00  0.000000000000E+00
     16    18 -6.918861373825E-06  6.800534247998E-06  0.000000000000E+00  0.000000000000E+00
     16    17  2.015107243811E-06 -3.128841170552E-06  0.000000000000E+00  0.000000000000E+00
     16    16  2.848669763646E-06 -2.321364870114E-06  0.000000000000E+00  0.000000000000E+00
     16    15 -2.259742404780E-06  2.442452924942E-06  0.000000000000E+00  0.000000000000E+00
     16    14 -4.761997778220E-08 -1.938787935289E-07  0.000000000000E+00  0.000000000000E+00
     16    13  7.596989086596E-07 -7.095326438537E-07  0.000000000000E+00  0.000000000000E+00
     16    12 -3.316489355439E-07  3.671153332983E-07  0.000000000000E+00  0.000000000000E+00
     16    11 -2.893369939775E-08  4.596391922645E-09  0.000000000000E+00  0.000000000000E+00
     16    10  7.980374707502E-08 -7.218748874438E-08  0.000000000000E+00  0.000000000000E+00
     16     9 -3.539602853311E-08  2.796783542485E-08  0.000000000000E+00  0.000000000000E+00
     16     8  1.321808706847E-08  5.113557311677E-09  0.000000000000E+00  0.000000000000E+00
     16     7 -1.733379471121E-08 -2.162326301514E-08  0.000000000000E+00  0.000000000000E+00
     16     6  3.127316198538E-08  3.517259789897E-08  0.000000000000E+00  0.000000000000E+00
     16     5 -3.721993473344E-08 -4.221597899273E-08  0.000000000000E+00  0.000000000000E+00
     16     4 -2.324282619604E-08 -9.606653988810E-09  0.000000000000E+00  0.000000000000E+00
     16     3  3.670798674720E-07  3.279405303182E-07  0.000000000000E+00  0.000000000000E+00
     16     2 -1.757166134515E-06 -1.660936606649E-06  0.000000000000E+00  0.000000000000E+00
     16     1  6.590083806578E-06  6.397064693505E-06  0.000000000000E+00  0.000000000000E+00
     16     0 -2.098467106028E-05 -2.060707771820E-05  0.000000000000E+00  0.000000000000E+00
     16    -1  5.584064718087E-05  5.408806878976E-05  0.000000000000E+00  0.000000000000E+00
     16    -2 -7.786295698246E-05 -6.769939949822E-05  0.000000000000E+00  0.000000000000E+00
     16    -3 -3.105347027528E-04 -3.230602019375E-04  0.000000000000E+00  0.000000000000E+00
     16    -4  1.351176147957E-03  1.265516159023E-03  0.000000000000E+00  0.000000000000E+00
     16    -5  1.033153055872E-04  2.803480555750E-04  0.000000000000E+00  0.000000000000E+00
     16    -6 -2.838319530322E-03 -2.837222107168E-03  0.000000000000E+00  0.000000000000E+00
     16    -7  9.745078397789E-04  4.822956710702E-04  0.000000000000E+00  0.000000000000E+00
     16    -8  1.446608248968E-03  1.853171787501E-03  0.000000000000E+00  0.000000000000E+00
     16    -9 -5.125200086982E-04 -1.668306626677E-04  0.000000000000E+00  0.000000000000E+00
     16   -10 -1.253007531542E-04 -4.079708312635E-04  0.000000000000E+00  0.000000000000E+00
     16   -11 -1.978620157185E-04 -2.493414462421E-04  0.000000000000E+00  0.000000000000E+00
     16   -12 -5.085606093419E-05 -1.108452549842E-04  0.000000000000E+00  0.000000000000E+00
     16   -13  5.118582792128E-06 -1.247072141899E-05  0.000000000000E+00  0.000000000000E+00
     16   -14  1.388432715616E-05  2.747034999053E-05  0.000000000000E+00  0.000000000000E+00
     16   -15  1.398781367388E-05  3.225194123180E-05  0.000000000000E+00  0.000000000000E+00
     16   -16  8.269662379633E-06  2.821054120286E-05  0.000000000000E+00  0.000000000000E+00
     16   -17  5.975325317244E-06  1.931946760588E-05  0.000000000000E+00  0.000000000000E+00
     16   -18  3.827316934829E-06  1.211651649520E-05  0.000000000000E+00  0.000000000000E+00
     16   -19  2.546487759369E-06  6.813513556540E-06  0.000000000000E+00  0.000000000000E+00
     16   -20  1.638930803124E-06  3.499653961460E-06  0.000000000000E+00  0.000000000000E+00
     16   -21  1.011997867397E-06  1.644403046087E-06  0.000000000000E+00  0.000000000000E+00
     16   -22  6.227396201061E-07  6.740974440274E-07  0.000000000000E+00  0.000000000000E+00
     16   -23  3.642737445172E-07  2.215137386241E-07  0.000000000000E+00  0.000000000000E+00
     16   -24  2.102341430275E-07  1.960952697586E-08  0.000000000000E+00  0.000000000000E+00
     17    24  2.130831006939E-06 -2.711958858951E-06  0.000000000000E+00  0.000000000000E+00
     17    23  2.419302814471E-07  2.464509584531E-06  0.000000000000E+00  0.000000000000E+00
     17    22 -6.424602569676E-06  6.684390279318E-06  0.000000000000E+00  0.000000000000E+00
     17    21  1.346517414081E-06 -4.937786535892E-06  0.000000000000E+00  0.000000000000E+00
     17    20  8.931445488778E-06 -7.715615649877E-06  0.000000000000E+00  0.000000000000E+00
     17    19 -5.652223785878E-06  8.040078018600E-06  0.000000000000E+00  0.000000000000E+00
     17    18 -5.266598531195E-06  3.430107516502E-06  0.000000000000E+00  0.000000000000E+00
     17    17  6.592752079288E-06 -7.105673767835E-06  0.000000000000E+00  0.000000000000E+00
     17    16 -3.268948273313E-08  1.091085699593E-06  0.000000000000E+00  0.000000000000E+00
     17    15 -3.200373665555E-06  2.949178104998E-06  0.000000000000E+00  0.000000000000E+00
     17    14  1.506981294188E-06 -1.747762354101E-06  0.000000000000E+00  0.000000000000E+00
     17    13  4.055318944766E-07 -2.360983179394E-07  0.000000000000E+00  0.000000000000E+00
     17    12 -6.235544598955E-07  6.127398819512E-07  0.000000000000E+00  0.000000000000E+00
     17    11  1.802431265803E-07 -2.101857307226E-07  0.000000000000E+00  0.000000000000E+00
     17    10  4.796843948137E-08 -3.303023173644E-08  0.000000000000E+00  0.000000000000E+00
     17     9 -5.505847432315E-08  4.834377417188E-08  0.000000000000E+00  0.000000000000E+00
     17     8  2.446716117037E-08 -1.192042408059E-08  0.000000000000E+00  0.000000000000E+00
     17     7 -1.882616022710E-08 -1.420186760436E-08  0.000000000000E+00  0.000000000000E+00
     17     6  3.724529705311E-08  3.867097498423E-08  0.000000000000E+00  0.000000000000E+00
     17     5 -7.786873506199E-08 -7.872232584879E-08  0.000000000000E+00  0.000000000000E+00
     17     4  1.401184724996E-07  1.422305758640E-07  0.000000000000E+00  0.000000000000E+00
     17     3 -1.790834766480E-07 -1.905233708264E-07  0.000000000000E+00  0.000000000000E+00
     17     2 -8.594419366004E-08 -4.646820365071E-08  0.000000000000E+00  0.000000000000E+00
     17     1  1.897824948671E-06  1.805045181401E-06  0.000000000000E+00  0.000000000000E+00
     17     0 -9.654078716723E-06 -9.512805815370E-06  0.000000000000E+00  0.000000000000E+00
     17    -1  3.597863629797E-05  3.555104667311E-05  0.000000000000E+00  0.000000000000E+00
     17    -2 -1.013531880944E-04 -9.659013524196E-05  0.000000000000E+00  0.000000000000E+00
     17    -3  6.058529488654E-05  3.994358911155E-05  0.000000000000E+00  0.000000000000E+00
     17    -4  7.091618836131E-04  7.066574186715E-04  0.000000000000E+00  0.000000000000E+00
     17    -5 -1.164678551445E-03 -1.039046325083E-03  0.000000000000E+00  0.000000000000E+00
     17    -6 -1.125647404060E-03 -1.303335910618E-03  0.000000000000E+00  0.000000000000E+00
     17    -7  2.068486177954E-03  1.950042680091E-03  0.000000000000E+00  0.000000000000E+00
     17    -8  9.259108920195E-05  6.144648782816E-04  0.000000000000E+00  0.000000000000E+00
     17    -9 -9.272106968148E-04 -1.049143074528E-03  0.000000000000E+00  0.000000000000E+00
     17   -10  4.025261273865E-05 -3.070711983540E-04  0.000000000000E+00  0.000000000000E+00
     17   -11 -2.883721400270E-05  3.545374061924E-05  0.000000000000E+00  0.000000000000E+00
     17   -12  6.042549470379E-05  9.130071026175E-05  0.000000000000E+00  0.000000000000E+00
     17   -13  3.948321828719E-05  9.676221934170E-05  0.000000000000E+00  0.000000000000E+00
     17   -14  3.065459525227E-05  6.701380934568E-05  0.000000000000E+00  0.000000000000E+00
     17   -15  2.640334533526E-05  3.464544748440E-05  0.000000000000E+00  0.000000000000E+00
     17   -16  1.645438284141E-05  1.452970720851E-05  0.000000000000E+00  0.000000000000E+00
     17   -17  1.043400826606E-05  1.503165425160E-06  0.000000000000E+00  0.000000000000E+00
     17   -18  5.244720872943E-06 -3.205696489014E-06  0.000000000000E+00  0.000000000000E+00
     17   -19  2.656278079792E-06 -4.429412988829E-06  0.000000000000E+00  0.000000000000E+00
     17   -20  1.152315377054E-06 -3.743271819332E-06  0.000000000000E+00  0.000000000000E+00
     17   -21  4.594243896098E-07 -2.661856599186E-06  0.000000000000E+00  0.000000000000E+00
     17   -22  1.398280333768E-07 -1.688936405754E-06  0.000000000000E+00  0.000000000000E+00
     17   -23  7.051459280198E-09 -9.908070230804E-07  0.000000000000E+00  0.000000000000E+00
     17   -24 -3.336167396506E-08 -5.425037749623E-07  0.000000000000E+00  0.000000000000E+00
     18    24  5.515788904134E-07  6.250484814870E-07  0.000000000000E+00  0.000000000000E+00
     18    23 -2.958579221889E-06  5.071490241463E-06  0.000000000000E+00  0.000000000000E+00
     18    22 -3.626203643078E-06  8.985208112011E-07  0.000000000000E+00  0.000000000000E+00
     18    21  7.784286934459E-06 -9.941260604163E-06  0.000000000000E+00  0.000000000000E+00
     18    20  3.218339505305E-06  6.827446522771E-07  0.000000000000E+00  0.000000000000E+00
     18    19 -1.128417222179E-05  1.153633631599E-05  0.000000000000E+00  0.000000000000E+00
     18    18  2.195665431083E-06 -5.088634019420E-06  0.000000000000E+00  0.000000000000E+00
     18    17  7.771083930875E-06 -6.667696395012E-06  0.000000000000E+00  0.000000000000E+00
     18    16 -5.101889738534E-06  6.035631328341E-06  0.000000000000E+00  0.000000000000E+00
     18    15 -1.636924518681E-06  7.913026508252E-07  0.000000000000E+00  0.000000000000E+00
     18    14  2.976725972950E-06 -2.943860158515E-06  0.000000000000E+00  0.000000000000E+00
     18    13 -7.863738383531E-07  1.019223664518E-06  0.000000000000E+00  0.000000000000E+00
     18    12 -5.541334820148E-07  4.516527615665E-07  0.000000000000E+00  0.000000000000E+00
     18    11  4.513685428064E-07 -4.595966343014E-07  0.000000000000E+00  0.000000000000E+00
     18    10 -8.161350561206E-08  1.026939706563E-07  0.000000000000E+00  0.000000000000E+00
     18     9 -4.475672013256E-08  3.606260894022E-08  0.000000000000E+00  0.000000000000E+00
     18     8  3.569975079226E-08 -2.936371168530E-08  0.000000000000E+00  0.000000000000E+00
     18     7 -1.918209561764E-08  1.894893382733E-09  0.000000000000E+00  0.000000000000E+00
     18     6  2.653867514375E-08  2.290445902231E-08  0.000000000000E+00  0.000000000000E+00
     18     5 -6.316242233666E-08 -6.197616687269E-08  0.000000000000E+00  0.000000000000E+00
     18     4  1.480873590867E-07  1.453949208000E-07  0.000000000000E+00  0.000000000000E+00
     18     3 -3.172528441901E-07 -3.143947599574E-07  0.000000000000E+00  0.000000000000E+00
     18     2  5.763473172884E-07  5.808367360504E-07  0.000000000000E+00  0.000000000000E+00
